ZPPG id,Longitude,Latitude,Shortitude,Deltitude,Strange Smell?,Air Tastes Like,Feng Shui of Surrounding Area,Weird Sounds,Local Value of Pi,Murphy's Constant,ZPPG Performance
8696,-10.922,42.424,39.464,60.68,No,Mint,Adequate,"['Unnatural Buzzing', 'Impossible Humming']",3.1142,2.02,11.33%
8697,-87.888,15.314,48.797,-52.089,Somewhat,Apples,Adequate,['Eerie Silence'],3.1689,5.99,3.38%
8698,-163.235,-11.732,-32.555,-29.48,Somewhat,Nothing In Particular,Disharmonious,['Eerie Silence'],3.1266,2.3,13.54%
8699,-53.239,56.875,-26.928,-37.856,Somewhat,Mint,Disharmonious,"['Unearthly Squelching', 'Impossible Humming']",3.1246,0.35,5.32%
8700,61.319,-45.719,24.156,-36.807,No,Nothing In Particular,Exceptional,['Otherworldly Skittering'],3.1377,3.61,42.31%
8701,-94.792,-17.734,-56.378,25.883,Somewhat,Burning,Disharmonious,"['Unearthly Squelching', 'Unnatural Buzzing']",3.1722,5.68,2.88%
8702,74.762,-27.114,-32.209,61.654,No,Apples,Adequate,['Eerie Silence'],3.122,5.51,11.90%
8703,5.101,-30.722,36.971,37.084,No,Nothing In Particular,Adequate,['Eerie Silence'],3.1425,2.47,30.87%
8704,-25.81,22.94,19.094,35.42,Somewhat,Mint,Disharmonious,['Eerie Silence'],3.11,2.96,21.87%
8705,26.96,-54.906,-69.245,6.263,Somewhat,Nothing In Particular,Adequate,"['Unearthly Squelching', 'Unnatural Buzzing']",3.1459,2.89,14.24%
8706,63.833,22.24,32.766,51.271,Somewhat,Mint,Disharmonious,['Otherworldly Skittering'],3.1378,3.43,31.39%
8707,162.978,-22.253,20.363,53.578,No,Copper,Adequate,['Unnatural Buzzing'],3.1321,4.07,24.43%
8708,16.248,-13.142,-52.91,-55.697,Somewhat,Mint,Adequate,['Otherworldly Skittering'],3.1378,3.96,33.08%
8709,-20.646,-7.796,20.663,-41.472,No,Apples,Disharmonious,"['Otherworldly Skittering', 'Impossible Humming']",3.1429,4.52,5.15%
8710,117.774,-39.876,-39.375,34.846,No,Mint,Adequate,['Eerie Silence'],3.1326,1.56,86.31%
8711,179.076,-19.784,48.095,26.409,Somewhat,Mint,Disharmonious,['Unearthly Squelching'],3.1437,1.54,16.47%
8712,48.931,49.759,24.935,-24.202,No,Nothing In Particular,Adequate,"['Otherworldly Skittering', 'Impossible Humming']",3.1657,2.76,10.16%
8713,-148.092,-26.1,3.025,10.541,Somewhat,Copper,Adequate,"['Unearthly Squelching', 'Unnatural Buzzing']",3.1564,0.69,13.29%
8714,-117.981,-43.515,-59.167,-56.463,Somewhat,Nothing In Particular,Adequate,"['Unnatural Buzzing', 'Impossible Humming']",3.1631,4.62,3.18%
8715,-47.321,54.605,55.833,28.589,Somewhat,Burning,Adequate,"['Unearthly Squelching', 'Impossible Humming']",3.1282,4.89,3.61%
8716,145.761,51.453,-14.432,29.417,No,Mint,Adequate,['Unnatural Buzzing'],3.1136,3.11,41.49%
8717,-45.563,12.466,-32.576,32.149,Somewhat,Nothing In Particular,Adequate,['Otherworldly Skittering'],3.1421,3.59,17.47%
8718,87.459,-21.797,-23.48,46.379,Somewhat,Nothing In Particular,Disharmonious,['Unnatural Buzzing'],3.1422,2.95,13.97%
8719,106.902,15.848,42.465,-48.972,Somewhat,Apples,Disharmonious,['Otherworldly Skittering'],3.1178,5.57,6.29%
8720,139.585,38.051,59.226,-0.779,EXTREMELY,Mint,Adequate,['Eerie Silence'],3.1348,3.58,63.47%
8721,169.31,-27.857,-50.656,65.388,Somewhat,Nothing In Particular,Adequate,['Unnatural Buzzing'],3.1563,3.74,12.93%
8722,88.96,50.249,60.518,73.518,No,Burning,Adequate,['Eerie Silence'],3.1594,5.52,32.68%
8723,-61.348,22.387,8.829,49.475,No,Mint,Adequate,['Otherworldly Skittering'],3.1229,5.88,7.79%
8724,-168.365,12.909,-30.778,35.829,No,Mint,Adequate,['Eerie Silence'],3.121,4.38,26.41%
8725,-88.765,-23.794,-21.851,-41.961,No,Nothing In Particular,Adequate,['Unnatural Buzzing'],3.1458,2.79,19.26%
8726,-40.315,52.277,22.008,-34.874,Somewhat,Mint,Adequate,['Unnatural Buzzing'],3.1657,5.14,21.67%
8727,72.138,47.797,-60.091,-53.96,No,Nothing In Particular,Disharmonious,['Unnatural Buzzing'],3.1252,5.07,13.39%
8728,121.134,19.819,-32.613,34.177,No,Mint,Adequate,['Eerie Silence'],3.1248,5.58,14.98%
8729,-172.138,33.379,55.838,41.014,Somewhat,Apples,Adequate,"['Unearthly Squelching', 'Otherworldly Skittering']",3.1519,4.5,9.03%
8730,73.284,38.759,55.546,20.455,No,Mint,Disharmonious,"['Unearthly Squelching', 'Otherworldly Skittering']",3.172,2.91,30.62%
8731,-126.623,33.517,43.738,-49.225,Somewhat,Nothing In Particular,Adequate,['Otherworldly Skittering'],3.1204,1.85,14.34%
8732,-65.528,-27.296,14.888,-17.56,Somewhat,Mint,Disharmonious,['Otherworldly Skittering'],3.1327,4.32,20.15%
8733,-73.182,-40.068,-52.003,60.798,No,Burning,Adequate,"['Unnatural Buzzing', 'Impossible Humming']",3.1503,2.3,15.99%
8734,35.006,-77.261,-54.048,-43.562,Somewhat,Nothing In Particular,Disharmonious,['Unnatural Buzzing'],3.1146,4.84,9.86%
8735,-178.273,-27.333,17.483,-51.106,Somewhat,Mint,Adequate,['Otherworldly Skittering'],3.1161,1.98,26.89%
8736,100.639,52.477,22.642,27.127,Somewhat,Burning,Disharmonious,['Unnatural Buzzing'],3.1332,2.16,43.16%
8737,178.242,-32.183,21.611,77.644,No,Mint,Adequate,['Eerie Silence'],3.1419,4.76,30.35%
8738,75.399,-37.408,-29.167,37.094,No,Mint,Disharmonious,"['Unnatural Buzzing', 'Impossible Humming']",3.1554,3.44,12.82%
8739,101.28,-57.22,-38.037,42.37,Somewhat,Mint,Disharmonious,['Unnatural Buzzing'],3.1117,4.04,23.31%
8740,166.881,-69.788,-44.776,-41.112,Somewhat,Apples,Disharmonious,['Otherworldly Skittering'],3.1108,0.98,25.66%
8741,-82.556,44.775,36.441,36.931,EXTREMELY,Mint,Disharmonious,['Eerie Silence'],3.1507,2.27,68.64%
8742,-67.711,-28.819,43.929,21.554,Somewhat,Copper,Disharmonious,['Impossible Humming'],3.1474,1.47,7.68%
8743,-56.368,-56.228,-52.799,31.642,No,Burning,Exceptional,"['Otherworldly Skittering', 'Impossible Humming']",3.1334,3.96,14.82%
8744,28.438,43.496,42.167,-16.314,Somewhat,Nothing In Particular,Disharmonious,['Unnatural Buzzing'],3.1268,4.16,15.24%
8745,12.489,46.927,29.018,56.534,Somewhat,Nothing In Particular,Exceptional,['Unnatural Buzzing'],3.1746,4.8,14.37%
8746,175.945,44.13,-37.597,31.557,No,Mint,Adequate,['Eerie Silence'],3.1498,3.48,77.42%
8747,-48.869,49.756,-20.738,-40.076,Somewhat,Mint,Adequate,['Otherworldly Skittering'],3.1426,3.64,53.27%
8748,-41.989,-57.45,-82.685,61.904,No,Burning,Adequate,['Eerie Silence'],3.1551,4.7,57.51%
8749,-172.107,-47.832,-44.004,-13.781,Somewhat,Copper,Adequate,['Impossible Humming'],3.1072,4.61,5.17%
8750,151.97,42.505,-40.75,54.293,Somewhat,Apples,Adequate,['Otherworldly Skittering'],3.1532,4.28,35.00%
8751,23.57,-49.634,45.462,-65.116,EXTREMELY,Nothing In Particular,Adequate,['Otherworldly Skittering'],3.1536,5.69,12.79%
8752,-70.684,-42.341,-51.427,-50.248,No,Nothing In Particular,Adequate,['Eerie Silence'],3.1368,5.87,8.17%
8753,-57.719,24.391,-7.415,41.595,Somewhat,Nothing In Particular,Disharmonious,"['Unearthly Squelching', 'Unnatural Buzzing', 'Impossible Humming']",3.1501,4.29,1.18%
8754,-108.246,9.178,-57.948,-48.974,Somewhat,Mint,Adequate,['Unearthly Squelching'],3.1412,4.79,10.63%
8755,24.406,34.245,-35.193,55.243,Somewhat,Mint,Adequate,['Eerie Silence'],3.1271,4.01,30.02%
8756,-151.144,-37.001,-48.35,50.7,Somewhat,Nothing In Particular,Adequate,['Unnatural Buzzing'],3.144,5.63,7.00%
8757,-104.993,54.409,49.963,-74.48,Somewhat,Nothing In Particular,Adequate,['Unnatural Buzzing'],3.1295,5.6,6.06%
8758,94.52,11.059,-34.86,79.507,Somewhat,Mint,Adequate,['Otherworldly Skittering'],3.1625,3.04,38.26%
8759,59.582,-26.362,-46.649,49.087,Somewhat,Mint,Adequate,['Eerie Silence'],3.1212,0.51,37.25%
8760,-171.499,35.636,43.11,31.335,No,Nothing In Particular,Adequate,"['Unearthly Squelching', 'Unnatural Buzzing', 'Impossible Humming']",3.1312,1.99,2.01%
8761,-52.414,-52.146,61.295,10.336,Somewhat,Mint,Adequate,['Unnatural Buzzing'],3.146,2.22,48.56%
8762,173.285,-38.938,-71.595,26.466,Somewhat,Mint,Adequate,"['Unearthly Squelching', 'Unnatural Buzzing']",3.1693,2.46,20.11%
8763,43.654,-58.43,-30.714,43.114,No,Nothing In Particular,Adequate,"['Unearthly Squelching', 'Unnatural Buzzing']",3.1469,3.6,17.42%
8764,3.369,-34.904,-66.092,57.216,Somewhat,Mint,Adequate,['Unnatural Buzzing'],3.1253,3.06,25.39%
8765,39.966,-10.524,32.168,-59.776,No,Nothing In Particular,Disharmonious,['Otherworldly Skittering'],3.151,2.4,27.52%
8766,-61.387,-24.076,21.028,-52.46,Somewhat,Mint,Adequate,['Impossible Humming'],3.1608,5.65,2.57%
8767,-99.447,66.537,47.664,30.949,Somewhat,Nothing In Particular,Adequate,['Otherworldly Skittering'],3.1464,2.21,30.25%
8768,-22.731,-51.362,-23.46,-50.377,Somewhat,Nothing In Particular,Adequate,['Otherworldly Skittering'],3.1441,4.93,19.24%
8769,145.035,51.749,-45.258,-43.125,No,Mint,Adequate,['Eerie Silence'],3.1315,2.16,77.68%
8770,-68.631,-43.905,21.074,20.455,No,Apples,Adequate,"['Unnatural Buzzing', 'Impossible Humming']",3.1379,5.9,1.90%
8771,-152.477,36.964,-49.77,18.256,Somewhat,Mint,Adequate,['Unnatural Buzzing'],3.1406,4.49,28.89%
8772,-2.913,43.452,12.809,-24.817,Somewhat,Apples,Adequate,['Unnatural Buzzing'],3.1181,4.31,20.56%
8773,65.732,21.06,-60.278,-37.143,Somewhat,Apples,Adequate,['Unnatural Buzzing'],3.1533,1.87,27.15%
8774,-175.868,-37.406,-62.954,-12.06,No,Mint,Adequate,['Unnatural Buzzing'],3.175,4.78,28.72%
8775,-122.939,-32.292,-26.144,-13.204,No,Apples,Adequate,"['Unearthly Squelching', 'Otherworldly Skittering']",3.111,4.22,8.17%
8776,7.97,52.431,45.536,22.732,Somewhat,Nothing In Particular,Adequate,['Unnatural Buzzing'],3.1482,2.76,28.20%
8777,-88.957,-32.872,52.134,22.939,Somewhat,Mint,Disharmonious,['Unnatural Buzzing'],3.1247,1.52,19.04%
8778,45.195,-38.192,27.038,-23.221,Somewhat,Nothing In Particular,Disharmonious,['Unnatural Buzzing'],3.1198,2.59,18.21%
8779,-21.025,12.591,46.594,-64.237,Somewhat,Apples,Adequate,['Unnatural Buzzing'],3.1373,2.67,20.64%
8780,-41.659,39.146,49.772,-44.902,No,Burning,Disharmonious,"['Unearthly Squelching', 'Impossible Humming']",3.1625,4.85,4.58%
8781,-59.807,-52.381,64.067,-39.731,No,Nothing In Particular,Disharmonious,['Otherworldly Skittering'],3.1278,4.68,17.70%
8782,-53.914,30.888,-37.735,-29.19,No,Nothing In Particular,Adequate,['Unnatural Buzzing'],3.1423,3.71,17.27%
8783,-38.387,73.878,41.325,37.228,Somewhat,Nothing In Particular,Adequate,['Otherworldly Skittering'],3.1149,4.82,13.70%
8784,148.153,24.421,53.55,-23.53,No,Nothing In Particular,Disharmonious,['Eerie Silence'],3.1468,4.8,14.11%
8785,75.278,63.747,11.181,-53.469,Somewhat,Apples,Adequate,"['Unearthly Squelching', 'Impossible Humming']",3.111,3.64,3.53%
8786,35.762,-20.568,-32.064,18.998,Somewhat,Nothing In Particular,Disharmonious,"['Unearthly Squelching', 'Unnatural Buzzing']",3.1096,1.81,5.07%
8787,-142.835,41.373,41.76,22.771,No,Burning,Disharmonious,['Otherworldly Skittering'],3.1419,0.41,68.89%
8788,154.436,22.841,36.948,-16.996,No,Apples,Adequate,['Eerie Silence'],3.1388,3.97,29.51%
8789,-80.918,-57.649,31.798,-38.821,No,Apples,Adequate,['Unnatural Buzzing'],3.1622,2.57,41.52%
8790,-78.792,70.238,53.362,-46.495,No,Mint,Adequate,['Impossible Humming'],3.1675,3.54,14.11%
8791,-158.893,-81.42,44.969,77.474,Somewhat,Apples,Adequate,"['Unearthly Squelching', 'Unnatural Buzzing']",3.1103,3.6,9.16%
8792,-94.12,-31.089,-36.979,73.699,No,Mint,Adequate,['Impossible Humming'],3.1586,4.88,6.30%
8793,78.684,10.161,39.599,53.345,Somewhat,Nothing In Particular,Adequate,['Otherworldly Skittering'],3.1435,5.23,10.50%
8794,137.118,19.053,31.957,41.332,Somewhat,Mint,Adequate,['Unnatural Buzzing'],3.1369,4.92,16.09%
8795,19.396,50.201,32.174,37.393,Somewhat,Mint,Adequate,"['Unnatural Buzzing', 'Impossible Humming']",3.1474,1.38,14.07%
8796,32.679,40.196,29.607,19.927,Somewhat,Mint,Disharmonious,['Otherworldly Skittering'],3.1198,4.38,31.45%
8797,176.696,84.462,-37.387,12.521,Somewhat,Burning,Disharmonious,['Otherworldly Skittering'],3.1437,3.86,42.96%
8798,107.362,-23.392,52.277,62.385,No,Nothing In Particular,Disharmonious,['Unearthly Squelching'],3.1413,3.64,10.43%
8799,114.845,13.207,-51.655,57.614,Somewhat,Mint,Adequate,['Eerie Silence'],3.126,2.85,34.28%
8800,-43.988,24.02,39.78,-52.418,No,Mint,Disharmonious,['Eerie Silence'],3.1557,3.8,37.81%
8801,-89.398,-38.809,-57.149,20.109,Somewhat,Mint,Adequate,['Eerie Silence'],3.1714,5.01,26.83%
8802,-80.039,-26.914,-42.745,48.077,Somewhat,Mint,Adequate,['Unnatural Buzzing'],3.1204,2.19,21.90%
8803,-145.198,-73.319,-36.822,-58.856,Somewhat,Mint,Adequate,"['Unearthly Squelching', 'Otherworldly Skittering']",3.1472,2.18,30.09%
8804,113.557,54.313,47.718,-11.664,Somewhat,Mint,Disharmonious,['Unnatural Buzzing'],3.1488,4.29,32.64%
8805,-175.911,-41.906,-68.926,12.288,Somewhat,Mint,Adequate,['Unnatural Buzzing'],3.1516,4.8,28.40%
8806,124.128,56.623,52.816,20.692,Somewhat,Mint,Adequate,['Unnatural Buzzing'],3.1141,2.55,34.16%
8807,-55.499,-69.893,52.341,-46.649,Somewhat,Nothing In Particular,Adequate,"['Unearthly Squelching', 'Unnatural Buzzing']",3.1324,3.81,8.86%
8808,6.914,49.125,60.129,41.634,Somewhat,Nothing In Particular,Adequate,"['Unearthly Squelching', 'Unnatural Buzzing']",3.1431,4.86,7.92%
8809,-21.449,22.047,37.729,25.906,Somewhat,Nothing In Particular,Adequate,['Unearthly Squelching'],3.1571,5.32,4.69%
8810,-152.099,48.666,30.962,-15.307,No,Burning,Disharmonious,['Otherworldly Skittering'],3.1401,4.46,43.40%
8811,-177.551,73.9,35.038,-34.745,Somewhat,Apples,Adequate,['Unnatural Buzzing'],3.1188,4.65,15.76%
8812,35.046,71.197,46.096,66.329,Somewhat,Mint,Disharmonious,['Eerie Silence'],3.12,5.39,17.84%
8813,-128.222,-57.598,-41.304,36.675,Somewhat,Nothing In Particular,Adequate,['Unnatural Buzzing'],3.1207,3.57,15.05%
8814,-173.748,52.709,-35.017,-46.777,Somewhat,Apples,Disharmonious,"['Unearthly Squelching', 'Unnatural Buzzing']",3.1648,3.54,11.16%
8815,107.883,66.752,56.775,-41.073,Somewhat,Mint,Adequate,['Otherworldly Skittering'],3.1207,3.32,45.62%
8816,10.165,-64.92,63.88,-49.618,Somewhat,Mint,Adequate,['Unnatural Buzzing'],3.1654,5.59,15.15%
8817,28.963,75.139,46.231,14.689,No,Apples,Adequate,['Unnatural Buzzing'],3.1126,1.11,36.78%
8818,-69.238,38.295,-14.341,-66.745,Somewhat,Apples,Adequate,['Impossible Humming'],3.1627,3.79,8.17%
8819,-109.656,40.926,-56.347,32.778,Somewhat,Mint,Adequate,['Unnatural Buzzing'],3.1733,3.71,30.75%
8820,13.007,-44.999,-43.829,-57.837,Somewhat,Mint,Adequate,['Unnatural Buzzing'],3.1148,5.61,11.80%
8821,39.954,-60.936,-51.356,-18.377,No,Nothing In Particular,Adequate,"['Unearthly Squelching', 'Unnatural Buzzing', 'Impossible Humming']",3.1214,3.87,2.79%
8822,156.372,71.517,-45.524,-37.368,No,Apples,Disharmonious,['Otherworldly Skittering'],3.1543,4.93,28.43%
8823,158.528,27.099,-63.416,-18.166,Somewhat,Mint,Disharmonious,['Eerie Silence'],3.1621,5.24,14.38%
8824,172.449,71.284,20.495,24.318,No,Mint,Adequate,['Eerie Silence'],3.146,3.83,70.02%
8825,-82.372,21.775,5.517,8.856,Somewhat,Apples,Adequate,['Unnatural Buzzing'],3.1493,3.79,18.31%
8826,-175.812,-45.951,35.438,34.566,Somewhat,Apples,Adequate,['Impossible Humming'],3.1693,2.99,8.46%
8827,-121.515,-34.716,-55.445,72.281,Somewhat,Mint,Adequate,"['Otherworldly Skittering', 'Impossible Humming']",3.1359,3.79,6.20%
8828,-164.384,14.363,16.159,36.429,No,Mint,Adequate,"['Otherworldly Skittering', 'Impossible Humming']",3.1309,3.51,8.33%
8829,-169.988,32.031,16.797,42.41,Somewhat,Mint,Adequate,['Otherworldly Skittering'],3.1244,3.08,27.10%
8830,0.957,-32.391,42.143,-21.989,No,Apples,Disharmonious,"['Otherworldly Skittering', 'Impossible Humming']",3.1403,5.3,3.35%
8831,73.847,-60.38,-52.688,53.347,Somewhat,Mint,Disharmonious,['Otherworldly Skittering'],3.1561,2.44,59.33%
8832,25.099,33.4,45.835,41.313,Somewhat,Apples,Adequate,['Eerie Silence'],3.1338,4.58,18.83%
8833,-95.922,26.841,-27.346,32.156,Somewhat,Nothing In Particular,Exceptional,['Unearthly Squelching'],3.1379,5.42,3.71%
8834,-2.254,13.509,68.686,-81.817,Somewhat,Apples,Adequate,"['Unearthly Squelching', 'Otherworldly Skittering']",3.1429,2.14,15.26%
8835,-131.702,64.693,25.543,-24.504,Somewhat,Apples,Adequate,['Impossible Humming'],3.1707,3.4,7.54%
8836,-28.027,-45.74,51.125,-70.828,No,Nothing In Particular,Disharmonious,"['Otherworldly Skittering', 'Impossible Humming']",3.1437,3.85,7.01%
8837,116.29,-50.262,-55.725,20.112,No,Nothing In Particular,Disharmonious,"['Unnatural Buzzing', 'Impossible Humming']",3.1385,5.97,1.07%
8838,33.635,-40.59,44.966,-31.336,No,Mint,Adequate,['Eerie Silence'],3.1467,2.54,100.11%
8839,-31.42,4.902,-37.742,-38.587,Somewhat,Burning,Disharmonious,['Otherworldly Skittering'],3.1465,4.34,26.07%
8840,16.804,-6.575,39.469,42.474,Somewhat,Apples,Adequate,['Unnatural Buzzing'],3.1493,3.7,22.51%
8841,-99.838,64.507,46.046,-52.384,Somewhat,Apples,Exceptional,"['Unearthly Squelching', 'Otherworldly Skittering']",3.165,5.23,8.73%
8842,171.786,-26.509,37.552,-33.506,Somewhat,Nothing In Particular,Adequate,['Unnatural Buzzing'],3.1374,5.48,5.19%
8843,-132.701,47.892,11.541,50.533,Somewhat,Mint,Adequate,['Unnatural Buzzing'],3.1351,4.42,27.83%
8844,-88.703,49.242,27.007,10.079,Somewhat,Apples,Adequate,"['Unearthly Squelching', 'Impossible Humming']",3.1428,2.39,5.17%
8845,-76.913,-72.078,42.059,-35.596,No,Mint,Adequate,['Otherworldly Skittering'],3.1416,2.33,76.57%
8846,67.243,22.363,25.181,53.21,No,Mint,Adequate,['Unnatural Buzzing'],3.1617,4,34.38%
8847,139.441,-39.208,-64.371,-65.311,No,Nothing In Particular,Adequate,['Unnatural Buzzing'],3.1435,3.93,28.16%
8848,-87.888,-29.483,-37.802,-50.391,Somewhat,Nothing In Particular,Adequate,['Eerie Silence'],3.1753,4.55,10.50%
8849,-80.519,-42.649,-22.087,-20.744,No,Nothing In Particular,Disharmonious,"['Unearthly Squelching', 'Unnatural Buzzing']",3.1621,4.35,9.00%
8850,-151.309,59.601,-30.363,31.55,Somewhat,Mint,Adequate,"['Unearthly Squelching', 'Otherworldly Skittering']",3.1634,4.95,14.40%
8851,169.861,37.693,-55.145,30.118,Somewhat,Mint,Adequate,['Otherworldly Skittering'],3.1491,5.22,29.49%
8852,-161.526,-19.559,24.567,16.285,Somewhat,Mint,Adequate,['Unnatural Buzzing'],3.136,4.29,18.60%
8853,72.435,-60.754,16.991,-46.705,No,Nothing In Particular,Adequate,['Unnatural Buzzing'],3.1649,0.95,36.74%
8854,-98.608,21.463,-60.596,-30.689,Somewhat,Burning,Disharmonious,['Eerie Silence'],3.1672,3.31,26.04%
8855,-64.415,41.327,28.547,57.987,Somewhat,Apples,Adequate,"['Unearthly Squelching', 'Otherworldly Skittering']",3.1415,3.91,17.57%
8856,-164.542,-30.105,38.848,-39.97,No,Mint,Disharmonious,"['Otherworldly Skittering', 'Impossible Humming']",3.1671,2.17,8.42%
8857,140.364,22.436,-73.054,-45.532,No,Nothing In Particular,Adequate,['Eerie Silence'],3.1657,4.04,20.24%
8858,72.046,-59.601,-22.112,-18.656,No,Mint,Adequate,['Eerie Silence'],3.1311,3.03,79.76%
8859,134.252,-29.136,-14.661,57.541,No,Nothing In Particular,Disharmonious,"['Unearthly Squelching', 'Unnatural Buzzing']",3.1434,3.76,7.71%
8860,36.688,42.547,-65.34,-47.954,Somewhat,Mint,Adequate,['Otherworldly Skittering'],3.1227,4.87,31.98%
8861,116.185,24.425,-9.695,32.915,Somewhat,Nothing In Particular,Disharmonious,"['Unnatural Buzzing', 'Impossible Humming']",3.1019,2.92,1.78%
8862,81.2,26.904,30.001,22.866,No,Mint,Adequate,"['Unearthly Squelching', 'Unnatural Buzzing']",3.1244,4.33,12.93%
8863,-94.09,-26.671,-5.513,62.938,Somewhat,Mint,Adequate,['Otherworldly Skittering'],3.1332,3.87,25.97%
8864,93.667,-18.145,-70.929,51.018,EXTREMELY,Mint,Adequate,['Eerie Silence'],3.165,0.96,53.83%
8865,-92.971,65.137,-54.062,-53.629,No,Apples,Adequate,['Unnatural Buzzing'],3.1251,5.78,8.41%
8866,165.366,-67.678,49.617,-37.259,Somewhat,Nothing In Particular,Adequate,['Otherworldly Skittering'],3.1467,4.67,20.18%
8867,174.161,-59.744,-4.5,-41.398,Somewhat,Mint,Adequate,['Otherworldly Skittering'],3.11,3,36.24%
8868,0.857,18.798,-55.994,-62.168,Somewhat,Apples,Adequate,['Unnatural Buzzing'],3.1242,4.51,13.08%
8869,-61.746,20.108,-57.436,28.397,Somewhat,Apples,Adequate,"['Unnatural Buzzing', 'Impossible Humming']",3.1648,4.57,2.99%
8870,-33.491,-15.91,-37.283,48.981,Somewhat,Apples,Disharmonious,"['Unearthly Squelching', 'Otherworldly Skittering']",3.1377,4.96,6.20%
8871,156.73,52.031,25.571,57.772,Somewhat,Apples,Adequate,"['Otherworldly Skittering', 'Impossible Humming']",3.1308,3.54,8.00%
8872,85.776,31.311,-16.461,53.576,No,Nothing In Particular,Adequate,['Unnatural Buzzing'],3.1405,2.82,21.97%
8873,126.139,26.982,74.668,43.654,Somewhat,Nothing In Particular,Adequate,['Eerie Silence'],3.1277,2.53,17.83%
8874,76.413,49.208,-41.044,-39.457,No,Apples,Adequate,"['Unearthly Squelching', 'Impossible Humming']",3.1477,4.49,5.86%
8875,105.565,-64.295,-62.443,-32.077,No,Mint,Adequate,['Unnatural Buzzing'],3.1293,4.46,40.97%
8876,31.162,29.056,-26.979,-56.122,Somewhat,Mint,Disharmonious,['Unnatural Buzzing'],3.131,3.42,22.41%
8877,-172.162,55.616,47.795,-26.301,EXTREMELY,Mint,Adequate,['Eerie Silence'],3.1397,3.03,65.81%
8878,157.653,9.298,45.857,-63.907,No,Nothing In Particular,Adequate,['Unnatural Buzzing'],3.1117,1.95,13.68%
8879,-155.816,-33.92,44.065,-38.776,No,Mint,Adequate,"['Otherworldly Skittering', 'Impossible Humming']",3.1292,3.08,8.67%
8880,57.853,-61.49,38.183,36.688,Somewhat,Mint,Adequate,['Eerie Silence'],3.1427,3.77,61.22%
8881,59.546,74.835,-47.905,-22.967,No,Mint,Adequate,"['Unearthly Squelching', 'Otherworldly Skittering']",3.1732,1.9,40.04%
8882,13.719,-42.188,-24.133,-27.227,No,Mint,Adequate,['Unearthly Squelching'],3.1184,4.75,21.53%
8883,115.957,15.367,56.794,47.676,Somewhat,Mint,Adequate,['Unearthly Squelching'],3.1362,4.18,14.65%
8884,-18.632,-43.826,-32.539,55.676,Somewhat,Mint,Adequate,"['Unnatural Buzzing', 'Impossible Humming']",3.1194,5.36,3.67%
8885,59.28,-40.559,47.289,-31.414,Somewhat,Mint,Disharmonious,"['Unearthly Squelching', 'Unnatural Buzzing']",3.1524,1.28,25.07%
8886,-47.561,-60.187,41.318,22.439,No,Apples,Adequate,['Unnatural Buzzing'],3.1341,2.96,40.57%
8887,-176.081,54.026,41.698,38.216,No,Apples,Disharmonious,['Unnatural Buzzing'],3.1413,1.62,37.53%
